Title,Description,Date,URL
,"На Волині є три початкові школи, де навчається до десяти учнів.","10 червень, 10:10  Новини",https://www.volynpost.com/news/240512-malokomplektni-shkoly-na-volyni-skilky-ih-mozhut-zakryty-do-novogo-navchalnogo-roku
,"Автопригода трапилася учора, 9 червня, у селі Любохини.","10 червень, 10:03  Новини",https://www.volynpost.com/news/240515-na-volyni-v-avarii-zagynuv-52-richnyj-vodij-avtivky
,"Заяву про захоплення села зробив чеченський президент, її підхопили прокремлівські медіа.","10 червень, 09:50  Новини",https://www.volynpost.com/news/240511-centr-protydii-dezinformacii-prokomentuvav-fejk-rosiian-pro-zahoplennia-sela-na-sumschyni
,З 00:00 до 16:00 та з 22:00 до 24:00 усі черги без обмежень.,"10 червень, 09:20  Новини",https://www.volynpost.com/news/240510-de-sogodni-na-volyni-ta-u-lucku-ne-bude-svitla-grafik
,Загалом за тиждень відбулося понад 700 бойових зіткнень.,"10 червень, 09:00  Новини",https://www.volynpost.com/news/240509-iaka-sytuaciia-na-fronti-stanom-na-ranok-10-chervnia
,Після одруження у Лисаків народилося чотири доньки.,"10 червень, 08:20  Новини",https://www.volynpost.com/news/240504-rishaly-vse-razom-ale-grishmy-keruvala-druzhyna-para-z-volyni-vidznachyla-65-rokiv-podruzhnogo-zhyttia
,У багатьох аграріїв серед основних проблем — це недостатність обігових коштів.,"10 червень, 07:16  Новини",https://www.volynpost.com/news/240503-derzhpidtrymka-agrosektoru-skilky-pilgovyh-kredytiv-otrymaly-volynski-fermery
,"Вдома на нього чекають дружина, батьки і п’ятирічний син.","10 червень, 05:12  Новини",https://www.volynpost.com/news/240490-shliah-vid-soldata-do-komandyra-istoriia-zviazkivcia-100-brygady-z-volyni
,Повідомлення у додатку Резерв+ фейкової адреси проживання може мати негативні наслідки для військовозобов’язаної особи.,"10 червень, 03:19  Новини",https://www.volynpost.com/news/240487-vijskovozoboviazanym-iaki-vkazaly-fejkovi-adresy-u-rezerv-mozhut-zablokuvaty-rahunky
,Вознесіння Господнє — одне з найважливіших свят у християнстві.,"10 червень, 01:30  Новини",https://www.volynpost.com/news/240493-koly-bude-voznesinnia-gospodnie-2024-roku-chy-zminylasia-data-sviatkuvannia
,10 червня - Всесвітній день публічного в'язання.,"10 червень, 00:00  Новини",https://www.volynpost.com/news/240498-10-chervnia-na-volyni-gortayuchy-kalendar
,"Пончики, сушена риба, чисте озеро і природа – цим завжди приваблював відпочинок на Шацьких озерах.","9 червень, 23:44  Новини",https://www.volynpost.com/news/240497-pliazhi-budynochky-vidpochynku-i-shacki-smakolyky-chym-pryvablyuie-svitiaz-cogorich
,В Україні найближчим часом може суттєво здорожчати хліб через відключення електрики і збільшення її ціни.,"9 червень, 23:06  Новини",https://www.volynpost.com/news/240508-v-ukraini-suttievo-zdorozhchaie-hlib-na-skilky-mozhut-zrosty-ciny
,Обвинувачений повністю визнав вину.,"9 червень, 22:18  Новини",https://www.volynpost.com/news/240496-volynianyna-brat-iakogo-skoiv-samogubstvo-u-vijskovij-chastyni-sudyly-za-uhylennia-vid-sluzhby
,Причиною застосування графіків є зростання споживання електроенергії на початку робочого тижня.,"9 червень, 21:17  Новини",https://www.volynpost.com/news/240506-vidklyuchennia-svitla-na-volyni-10-chervnia-oprylyudneno-grafiky
,"У понеділок, 10 червня, до Луцька прибуває Гуманітарна місія «На щиті».","9 червень, 21:01  Новини",https://www.volynpost.com/news/240507-na-volyn-zavtra-na-schyti-nazavzhdy-povertayutsia-zagybli-geroi
,Усі роботи планують завершити до 25 вересня 2024 року.,"9 червень, 20:41  Новини",https://www.volynpost.com/news/240494-ukryttia-luckogo-liceyu-vidremontuyut-za-ponad-dva-miljony-gryven
,Волинський обласний центр з гідрометеорології опублікував прогноз погоди на 10 червня.,"9 червень, 20:00  Новини",https://www.volynpost.com/news/240501-pogoda-v-lucku-ta-volynskij-oblasti-na-zavtra-10-chervnia
,На подвір’ї ліцею з цієї нагоди зібрались рідні й близькі воїнів.,"9 червень, 19:08  Новини",https://www.volynpost.com/news/240499-na-volyni-u-licei-vidkryly-aleyu-slavy
,Водночас існують проблеми із просуванням жінок по службі.,"9 червень, 18:09  Новини",https://www.volynpost.com/news/240492-skilky-zhinok-vzhe-vstupylo-do-lav-zsu-oprylyudneno-vrazhayuchu-cyfru
,"Графіки погодинного відключення електроенергії на території Волинської області у неділю, 9 червня, не діятимуть.","9 червень, 17:57  Новини",https://www.volynpost.com/news/240505-na-volyni-sogodni-skasuvaly-grafiky-pogodynnogo-vidklyuchennia-svitla
,Про це повідомив міський голова Луцька Ігор Поліщук.,"9 червень, 17:01  Новини",https://www.volynpost.com/news/240502-na-vijni-z-okupantamy-zagynuv-geroj-yurij-drofa
,"""Розмальована ферма"" з будинками в українському стилі є у селі Карасин Камінь-Каширського району.","9 червень, 16:18  Новини",https://www.volynpost.com/news/240489-rozmalovana-ferma-v-gospodarstvi-na-volyni-prykrasyly-budivli-v-ukrainskomu-styli
,Понад 6 тисяч школярів з Волинської області перебуває за кордоном і не повернулося додому.,"9 червень, 15:10  Новини",https://www.volynpost.com/news/240488-ponad-6-tysiach-shkoliariv-z-volynskoi-oblasti-perebuvaie-za-kordonom
,Потерпілому надали медичну допомогу.,"9 червень, 14:02  Новини",https://www.volynpost.com/news/240500-u-lucku-na-poshtovomu-viddilenni-stavsia-vybuh-detali
,Чорниця - одна із найкорисніших ягід.,"9 червень, 13:14  Новини",https://www.volynpost.com/news/240485-sezon-chornyci-de-na-volyni-iagodu-zbyrayut-vidramy
,На суді він провину визнав та розкаявся.,"9 червень, 12:17  Новини",https://www.volynpost.com/news/240484-na-volyni-cholovik-otrymav-povistku-i-stav-svidkom-iegovy-chy-unyknuv-vin-mobilizacii
,Хлопець отримав травми та забої. Його госпіталізували у лікарню.,"9 червень, 11:43  Новини",https://www.volynpost.com/news/240495-na-volyni-u-dtp-postrazhdav-yunyj-motocyklist
,У 2023 році голові громади нарахували трохи більше як 280 тисяч гривень зарплати.,"9 червень, 11:16  Новини",https://www.volynpost.com/news/240483-zarobitna-plata-zemlia-ta-chymalo-akcij-scho-u-deklaracii-golovy-lukivskoi-gromady
,Ураження Су-57 ― перший такий випадок в історії.,"9 червень, 10:47  Новини",https://www.volynpost.com/news/240491-u-rosii-vpershe-vrazheno-novitnij-su-57--gur
,"У ""Волиньобленерго"" оприлюднили графіки.","9 червень, 10:11  Новини",https://www.volynpost.com/news/240482-vidklyuchennia-svitla-na-volyni-9-chervnia-oprylyudneno-grafiky
,Між компаніями молодих людей розгорівся конфлікт.,"9 червень, 09:45  Новини",https://www.volynpost.com/news/240486-u-lucku-poblyzu-zamku-lyubarta-molodyky-vlashtuvaly-masovu-bijku-podrobyci
,Про це повідомляє Генеральний штаб Збройних сил України.,"9 червень, 09:15  Новини",https://www.volynpost.com/news/240481-zsu-za-dobu-likviduvaly-ponad-1200-rosijskyh-vijskovyh
,Цього року на своїй ділянці господар висадив 54 сорти томатів.,"9 червень, 08:07  Новини",https://www.volynpost.com/news/240472-dosvid-ovochivnyctva--majzhe-30-rokiv-luchanyn-zajmaietsia-vyroschuvanniam-tomativ
,"Глава держави зазначив, що на цьому напрямку українські захисники зараз максимально стримують і знищують російські підрозділи.","9 червень, 06:07  Новини",https://www.volynpost.com/news/240480-rosijskij-armii-ne-vdalosia-realizuvaty-ihnyu-harkivsku-operaciyu--zelenskyj
,Потерпілих немає. Причина пожежі встановлюється.,"9 червень, 04:03  Новини",https://www.volynpost.com/news/240477-na-volyni-gorila-suha-trava
,Колишні військовополонені розповідають: у російському полоні людей піддають різного роду катуванням.,"9 червень, 02:14  Новини",https://www.volynpost.com/news/240473-u-poloni-90-ukrainskyh-vijskovyh-zaznayut-fizychnyh-abo-moralnyh-tortur
,"Зичимо здоров’я, любові і радості від життя.","9 червень, 00:00  Новини",https://www.volynpost.com/news/240479-9-chervnia-na-volyni-gortayuchy-kalendar
,Ввечері 8 червня перестав працювати месенджер Telegram.,"8 червень, 23:01  Новини",https://www.volynpost.com/news/240478-u-roboti-telegram-stavsia-masshtabnyj-zbij
,НЕК «Укренерго» встановило ліміт споживання електричної енергії на території Волинської області з 20:00 до 22:00.,"8 червень, 22:19  Новини",https://www.volynpost.com/news/240476-de-zavtra-na-volyni-ta-u-lucku-ne-bude-svitla-grafik
,Вічна пам'ять і слава вірному сину України!,"8 червень, 22:01  Новини",https://www.volynpost.com/news/240475-na-volyni-poproschalysia-z-geroiem-iakyj-zagynuv-u-rosijskomu-poloni
,Вічна шана та пам'ять Герою!,"8 червень, 21:05  Новини",https://www.volynpost.com/news/240474-na-vijni-pomer-geroj-z-volyni-pavlo-homenskyj
,Графіки стабілізаційних відключень планують застосовувати з 20:00 до 22:00.,"8 червень, 20:35  Новини",https://www.volynpost.com/news/240471-grafiky-vidklyuchen-svitla-9-chervnia-zastosovuvatymut-uvecheri
,"Удень і ввечері йтиме сильний дощ, який поступово слабшатиме.","8 червень, 20:00  Новини",https://www.volynpost.com/news/240470-pogoda-u-lucku-na-zavtra-9-chervnia
,"Місцевих, яких змушують оновлювати дані у так званих ""військоматах"" рф, агітують підписувати контракт.","8 червень, 19:26  Новини",https://www.volynpost.com/news/240465-rosiiany-perekydayut-vijskovyh-z-hersonschyny-na-harkivschynu--sprotyv
,"Вона йшла до школи та мала сісти на міський автобус, яким щодня їздила на навчання.","8 червень, 18:01  Новини",https://www.volynpost.com/news/240469-u-nimechchyni-dosi-ne-znajshly-9-richnu-ukrainku-iaka-znykla-dorogoyu-do-shkoly-tyzhden-tomu
,До оздоровлення і дозвілля залучили 180 дітей.,"8 червень, 17:40  Новини",https://www.volynpost.com/news/240468-iak-pracyuyut-pryshkilni-tabory-v-gromadi-na-volyni-video
,"Обидвоє ідентифікованих російських військових, за інформацією журналістів, не понесли покарання за скоєні сексуальні злочини.","8 червень, 16:20  Новини",https://www.volynpost.com/news/240467-identyfikuvaly-dvoh-vijskovyh-rf-prychetnyh-do-zvaltuvan-pid-chas-okupacii
,"У закривавлених сукнях із написами українських міст, зруйнованих росією, активістки зустріли посла рф.","8 червень, 15:09  Новини",https://www.volynpost.com/news/240466-sestra-volynskogo-geroia-zustrila-posla-rf-u-zakryvavlenij-sukni-i-portretom-ubytogo-brata
,Для пенсіонерів музейний простір працюватиме щовівторка із 10:00 до 19:00.,"8 червень, 14:18  Новини",https://www.volynpost.com/news/240463-v-okolnomu-zamku-u-lucku-dlia-pensioneriv-zaprovadyly-den-bezoplatnogo-ogliadu-ekspozycii
,"За словами Кулеби, всіх послів оцінюють однаково: за результатами.","8 червень, 13:04  Новини",https://www.volynpost.com/news/240462-zaluzhnyj-zavershuie-pidgotovku-do-roboty-u-brytanii--kuleba
,Дерево повністю завалило вхід до офісних приміщень.,"8 червень, 12:34  Новини",https://www.volynpost.com/news/240464-u-lucku-vpalo-derevo-ta-peregorodylo-vhid-do-ofisnyh-prymischen
,По прибуттю підрозділів вогнем було охоплено будівлю.,"8 червень, 12:23  Новини",https://www.volynpost.com/news/240461-na-volyni-gorila-gospodarska-budivlia
,Триватиме акція до кінця вересня.,"8 червень, 11:22  Новини",https://www.volynpost.com/news/240460-polski-fermery-znovu-zablokuyut-pp-shegyni-medyka
,"Загалом у морі перебувають 8 російських кораблів, у Чорному — один.","8 червень, 10:15  Новини",https://www.volynpost.com/news/240459-rosiia-trymaie-v-azovskomu-mori-try-raketonosii-iz-zagalnym-zalpom-24-kalibry
,Вічна пам'ять і шана Герою!,"8 червень, 09:31  Новини",https://www.volynpost.com/news/240458-u-rosijskomu-poloni-zagynuv-geroj-z-volyni-pavlo-shajtan
,НЕК «Укренерго» встановило ліміт споживання електричної енергії на території Волинської області з 00:00 до 05:00 та з 16:00 до 24:00.,"8 червень, 09:24  Новини",https://www.volynpost.com/news/240457-de-sogodni-na-volyni-ta-u-lucku-ne-bude-svitla-grafik
,Росія атакувала українські міста ракетою Х-59 і 13 ударними БпЛА.,"8 червень, 09:10  Новини",https://www.volynpost.com/news/240456-unochi-zahysnyky-zbyly-vorozhu-raketu-i-deviat-shahediv
,Оформлення згоди на посмертне донорство відбувається в очному форматі.,"8 червень, 08:20  Новини",https://www.volynpost.com/news/240455-zgoda-na-posmertne-donorstvo-skilky-zaiav-zareiestruvaly-u-centri-transplant-koordynacii-na-volyni
,"Після всіх звернень нарешті Кабмін зрозумів, що треба виправляти свою помилку.","8 червень, 07:16  Новини",https://www.volynpost.com/news/240454-neochikuvane-rishennia-kabmin-zminyv-perelik-dokumentiv-dlia-vidstrochky-vid-mobilizacii
,Ягоди жимолості багаті на вітаміни (особливо вітамін С) та антиоксиданти.,"8 червень, 05:15  Новини",https://www.volynpost.com/news/240453-pershyj-vrozhaj-zhymolosti-skilky-koshtuie-u-lucku-i-de-kupyty
,Прогноз сонячної та геомагнітної активності на 8-9 червня 2024 року.,"8 червень, 03:11  Новини",https://www.volynpost.com/news/240452-magnitni-buri-prognoz-na-vyhidni-8-9-chervnia
,"За його словами, якщо не включати кондиціонери, ми практично можемо проходити без відключень.","8 червень, 01:30  Новини",https://www.volynpost.com/news/240451-v-ukraini-zaboronyly-korystuvatysia-kondycioneramy-shmygal-poiasnyv-komu-same
,8 червня в Україні і світі святкують Всесвітній день оздоровлення.,"8 червень, 00:00  Новини",https://www.volynpost.com/news/240450-8-chervnia-na-volyni-gortayuchy-kalendar
,Помер колишній директор КП «Луцька міська клінічна стоматологічна поліклініка».,"7 червень, 23:17  Новини",https://www.volynpost.com/news/240449-zupynylosia-serce-kolyshnogo-dyrektora-luckoi-stomatpolikliniky
,Минулого року очільнику Забродівської громади нарахували 305 083 гривні зарплати.,"7 червень, 22:44  Новини",https://www.volynpost.com/news/240448-golova-gromady-na-volyni-razom-z-druzhynoyu-v-odyn-den-otrymaly-8-dilianok-u-vlasnist
,"росія використовує УПЦ МП, як свою агентурну мережу.","7 червень, 22:14  Новини",https://www.volynpost.com/news/240447-cherez-budivnyctvo-moskovskoi-cerkvy-selo-na-volyni-proslavylos-na-vsyu-ukrainu
,Виникла ідея спрямовувати погляд на байдужість людей.,"7 червень, 21:48  Новини",https://www.volynpost.com/news/240446-stop-bajduzhist-poraneni-bijci-vlashtuvaly-akciyu-u-lucku
,Вода була досліджена у 20 місцях масового відпочинку.,"7 червень, 21:16  Новини",https://www.volynpost.com/news/240445-chy-mozhna-kupatysia-u-vodojmah-volyni-epidemiology-rozpovily
,"В ""Укренерго"" зробили заяву.","7 червень, 20:35  Новини",https://www.volynpost.com/news/240444-de-i-koly-na-volyni-vymykatymut-svitlo-8-chervnia-grafiky-na-zavtra
,Волинський обласний центр з гідрометеорології опублікував прогноз погоди на 8 червня,"7 червень, 20:00  Новини",https://www.volynpost.com/news/240429-pogoda-v-lucku-ta-volynskij-oblasti-na-zavtra-8-chervnia
,"Детективи Бюро економічної безпеки на Волині повідомили про підозру волинянину, який займався контрабандою та незаконною реалізацією підакцизних товар","7 червень, 19:00  Новини",https://www.volynpost.com/news/240417-na-volyni-vyluchyly-kontrabandu-elektronnyh-sygaret-na-26-miljoniv
,"Військовослужбовці, котрі нещодавно приєдналися до лав Держприкордонслужби, присягнули на вірність Українському народові","7 червень, 18:37  Новини",https://www.volynpost.com/news/240432-u-lucku-sklaly-prysiagu-novi-bijci-prykordonnogo-zagonu
,У Нововолинській центральній міській клінічній лікарні встановили лазер Quanta System 60 W. Він є найпотужнішим в області,"7 червень, 18:15  Новини",https://www.volynpost.com/news/240441-u-volynianky-kamin-u-nyrkah-likari-vyrizaly-lazerom
,"""Укрзалізниця"" вирішила зменшити споживання електроенергії. Це вдасться зробити за рахунок перегляду графіка руху приміських електропоїздів","7 червень, 18:01  Новини",https://www.volynpost.com/news/240440-ekonomiia-svitla-ukrzaliznycia-peregliadaie-grafiky-ruhu-elektrychok
,"Відійшла у засвіти директорка відокремленого підрозділу громадської організації ""Всеукраїнський дитячий фонд"" у Волинській області Олени Грінченко","7 червень, 17:44  Новини",https://www.volynpost.com/news/240443-zupynylosia-serce-dyrektorky-vseukrainskogo-dytiachogo-fondu-na-volyni
,Під час ведення бойових дій проти російських загарбників загинув мешканець волинського села Щитинська Воля Анатолій Сильчук,"7 червень, 17:32  Новини",https://www.volynpost.com/news/240442-na-fronti-obirvalosia-zhyttia-volynianyna-anatoliia-sylchuka
,"Час від часу лучани помічають, що вуличне освітлення вмикається не зовсім у темну пору","7 червень, 17:23  Новини",https://www.volynpost.com/news/240439-chomu-v-lucku-inkoly-lihtari-goriat-uden-roziasnennia
,"Середній розмір підвищення пенсій внаслідок перерахунку становить 87,80 гривень.","7 червень, 17:00  Новини",https://www.volynpost.com/news/240438-skilkom-pracyuyuchym-pensioneram-na-volyni-pererahuvaly-pensii
,"«Фронтера» об’єднає українських та закордонних літераторів, перекладачів та медійників.","7 червень, 16:48  Новини",https://www.volynpost.com/news/240437-frontera-povertaietsia-mizhnarodnyj-literaturnyj-festyval-znovu--v-lucku
,"Новий порядок застосування графіків погодинних відключень, який запрацює в Україні в тестовому режимі відзавтра, 8 червня","7 червень, 16:20  Новини",https://www.volynpost.com/news/240436-zavtra-budut-testuvaty-novi-grafiky-vidklyuchen-svitla-minenergo
,"Цими вихідними, 8-9 червня, збережеться нестійка погода,  пройдуть невеликі короткочасні дощі, місцями грози","7 червень, 16:03  Новини",https://www.volynpost.com/news/240435-na-volyn-sune-cyklon-z-grozamy-synoptyky
,Нові правила запрацюють з 30 червня 2024 року.,"7 червень, 15:45  Новини",https://www.volynpost.com/news/240433-cholovikam-za-kordonom-ne-vydavatymut-pasporty-bez-vijskovyh-dokumentiv-rishennia-kabminu
,"У Луганську ракети вдарили по ремонтній базі росіян, а частина вибухів пролунала біля казарм колишнього вищого військового училища штурманів","7 червень, 15:26  Новини",https://www.volynpost.com/news/240434-v-okupovanomu-lugansku--chymala-bavovna
,Загалом на оснащення 7 бригади ССО Київ нещодавно спрямував 50 млн грн.,"7 червень, 15:10  Новини",https://www.volynpost.com/news/240431-gromada-kyieva-peredala-dvom-brygadam-25-vantazhivok-ta-piv-tysiachi-droniv-klychko
,Військовослужбовці волинської 14-ї окремої механізованої бригади імені князя Романа Великого продовжують ефективно знищувати ворожу техніку,"7 червень, 15:01  Новини",https://www.volynpost.com/news/240430-ziavylosia-video-iak-volynski-voiny-znyschyly-vorozhyj-tank
,"Вже цієї суботи, 8 червня, відбудеться відкриття оновленого народного пляжного клубу з басейном «РОТОНДА» у центральному парку Луцька","7 червень, 14:45  Новини",https://www.volynpost.com/news/240345-rotonda-vidkryvaietsia-scho-novogo-iaki-ciny-reklama
,У луцькій галереї «Образ» відкрили виставку фотографій загиблого на війні волинянина Святослава Лукащука (позивний Лука).,"7 червень, 14:25  Новини",https://www.volynpost.com/news/240420-zdijsnyly-mriyu-zahysnyka-u-lucku-vidkryly-vystavku-svitlyn-zagyblogo-na-vijni-volynianyna
,"Байден висловив стурбованість, що така ініціатива матиме погані наслідки.","7 червень, 14:20  Новини",https://www.volynpost.com/news/240428-bajden-ne-pidtrymav-ideyu-makrona-vidpravyty-zahidni-vijska-do-ukrainy--zmi
,Єврокомісія підтримує початок переговорів про вступ України до Європейського Союзу,"7 червень, 14:06  Новини",https://www.volynpost.com/news/240427-ievrokomisiia-pidtrymala-pochatok-peregovoriv-pro-vstup-ukrainy-do-ies
,"Двадцять вісім воїнів, що лікують поранені війною тіла. Люди, які також потребують підтримки для зраненого духу.","7 червень, 13:51  Новини",https://www.volynpost.com/news/240426-dlia-28-poranenyh-voiniv-iaki-prohodiat-reabilitaciyu-na-volyni-organizuvaly-ekskursiyu
,"У ліцеї у Володимирі на Волині вшанували пам’ять загиблих військових, створивши Алею Слави","7 червень, 13:49  Новини",https://www.volynpost.com/news/240425-na-volyni-na-chest-poleglyh-voiniv-stvoryly-aleyu-slavy
,Вічна шана та пам'ять Герою!,"7 червень, 13:10  Новини",https://www.volynpost.com/news/240424-bilia-robotynogo-na-zaporizhzhi-zagynuv-geroj-z-volyni-oleksij-budz
,"У селищі Локачі Володимирського району не можуть декомунізувати радянський танк ІС-2 ""Йосип Сталін""","7 червень, 12:45  Новини",https://www.volynpost.com/news/240423-gromada-na-volyni-ne-mozhe-dekomunizuvaty-tank-josyp-stalin
,"Правоохоронці повідомили про підозру колишній народній депутатці та п’яти її спільникам, які налагодили бізнес на встановленні групи інвалідності шахт","7 червень, 12:29  Новини",https://www.volynpost.com/news/240422-biznes-na-invalidnosti-shahtariv-masovi-obshuky-v-kilkoh-regionah
,"Основні завдання цього воїна: прикриття піхоти, відбиття штурму з боку ворога, спостереження або коригування артилерії","7 червень, 12:10  Новини",https://www.volynpost.com/news/240419-sekrety-vid-snajpera-postril--ce-lyshe-10-spravy
,"У Рівному сьогодні, 7 червня, провели в останню земну дорогу волинянина Ігоря Боровицького, який все життя присвятив захисту України","7 червень, 11:47  Новини",https://www.volynpost.com/news/240421-u-rivnomu-poproschalysia-iz-geroiem-igorem-borovyckym-iz-volyni
,"У Луцькому районі внаслідок дорожньо-транспортної пригоди травмувався мотоцикліст. Автопригода трапилася учора, 6 червня, поблизу села Мощаниця","7 червень, 11:37  Новини",https://www.volynpost.com/news/240418-avariia-v-luckomu-rajoni-vaz-zbyv-motocyklista
,"У зв’язку із рясними дощами, що тривають на Волині, люди вже відкрили грибний сезон. Грибів у лісах Волині нині чимало","7 червень, 11:30  Новини",https://www.volynpost.com/news/240416-na-volyni--u-rozpali-grybnyj-sezon
,Дані уточнюються.,"7 червень, 11:15  Новини",https://www.volynpost.com/news/240415-zahysnyky-likviduvaly-sche-ponad-1000-okupantiv-za-dobu
,"За виконання ворожих завдань агентурна група отримувала від окупантів грошову винагороду, яка надходила на банківську картку доньки посадовиці.","7 червень, 11:00  Новини",https://www.volynpost.com/news/240414-zaverbuvala-syna-i-donku-zatrymaly-deputatku-z-hmelnychchyny-iaka-pracyuvala-na-fsb
,Вічна шана та пам'ять Герою!,"7 червень, 10:50  Новини",https://www.volynpost.com/news/240413-misiac-tomu-batky-pohovaly-starshogo-syna-geroia-na-volyni-poproschalysia-z-voinom-oleksandrom-polischukom
,Вічна шана та пам'ять Герою!,"7 червень, 10:20  Новини",https://www.volynpost.com/news/240412-pid-chas-vidpustky-obirvalosia-zhyttia-geroia-z-volyni-olega-torchyla
,Йому загрожує довічне позбавлення волі.,"7 червень, 10:10  Новини",https://www.volynpost.com/news/240411-dovichne-uviaznennia-pidozru-otrymav-rosijskyj-general-iakyj-nakazav-pidirvaty-kahovsku-ges
,"Звернень щодо травмованих, загиблих чи пошкодження майна не надходило.","7 червень, 09:55  Новини",https://www.volynpost.com/news/240410-vnochi-nad-hmelnychchynoyu-znyschyly-11-vorozhyh-cilej
,Загалом за добу відбулося 90 бойових зіткнень.,"7 червень, 09:43  Новини",https://www.volynpost.com/news/240409-iaka-sytuaciia-na-fronti-stanom-na-ranok-7-chervnia
,"Вода є найважливішою складовою людської життєдіяльності і йдеться не лише про побутові потреби, а й про глобальніше використання в промисловості","7 червень, 09:28  Новини",https://www.volynpost.com/news/240324-vse-pro-tehnichnu-vodu-zi-sverdlovyny
,Бойова робота відбувалася в дев'яти областях.,"7 червень, 09:07  Новини",https://www.volynpost.com/news/240408-vnochi-ppo-zbyla-vsi-rakety-i-48-droniv
,"Іваничівський районний суд судив молодшого сержанта, бо залишив без нагляду автомат, а інший військовий скористався тим та вчинив суїцид з чужої зброї","7 червень, 08:25  Новини",https://www.volynpost.com/news/240400-zalyshyv-bez-nagliadu-zbroyu-iakoyu-zastrelyvsia-tovarysh-po-sluzhbi-na-volyni-sudyly-vijskovogo
,"Для того, щоб холодильник встиг охолонути до потрібної температури, важливим є час. В умовах аварійних чи екстрених відключень прилад не встигає ""набр","7 червень, 07:32  Новини",https://www.volynpost.com/news/240404-iak-zberegty-holod-u-holodylnyku-pid-chas-tryvalyh-vidklyuchen-svitla
,Кабінет Міністрів України ухвалив рішення щодо надання грантової  підтримки малим агровиробникам.,"7 червень, 05:28  Новини",https://www.volynpost.com/news/240401-mali-agrarii-volyni-zmozhut-otrymaty-finansovu-pidtrymku-vid-uriadu
,"У Мінекономіки заявили про необхідність приділити більше уваги програмам перекваліфікації українців, які залишаються в тилу, на професії, які мають ма","7 червень, 03:41  Новини",https://www.volynpost.com/news/240402-v-ukraini-zhinok-perenavchatymut-na-cholovichi-profesii
,Встановили пам’ятні дошки на честь загиблих рожищан Олександра Зінчука та Олександра Ханова,"7 червень, 02:17  Новини",https://www.volynpost.com/news/240398-u-licei-na-volyni-vidkryly-memorialni-doshky-zagyblym-voinam-vypusknykam-foto
,"В Україні очікується суттєва зміна курсу готівкового долара. За прогнозами, у період з 10 по 16 червня вартість валюти в банках та обмінниках перебува","7 червень, 01:15  Новини",https://www.volynpost.com/news/240405-scho-bude-z-dolarom-u-chervni-dumky-ekspertiv
,"День народження 7 червня відзначають головний спеціаліст відділу інформаційної роботи Луцької міської ради Ярослав Кухаренко (на фото), громадський ді","7 червень, 00:00  Новини",https://www.volynpost.com/news/240378-7-chervnia-na-volyni-gortayuchy-kalendar
,"Угода, яка запроваджує нові стандарти для обміну інформацією між Україною та НАТО, зокрема про ланцюги постачання безпілотників, буде фіналізована до","6 червень, 23:19  Новини",https://www.volynpost.com/news/240403-nato-planuie-obminyuvatysia-z-ukrainoyu-rozviddanymy
,В обласному центрі Волині 6 червня біля будівлі Луцького вищого професійного училища відкрили пам’ятний фотостенд із зображеннями випускників закладу.,"6 червень, 22:38  Новини",https://www.volynpost.com/news/240406-u-lucku-bilia-uchylyscha-vidkryly-memorialni-doshky-na-chest-27-voiniv-vypusknykiv-video
,"У 14 окремій механізованій бригаді імені князя Романа Великого в День журналіста відзначили військовослужбовця, який створює міні-фільми про знищення","6 червень, 21:57  Новини",https://www.volynpost.com/news/240407-dlia-voina-14-ombr-iakyj-montuie-mini-filmy-pro-znyschennia-okupantiv-vruchyly-brygadnyj-oskar
,"На Шацьких озерах розпочався відпочинковий сезон. Перлина Волині приймає перших гостей, які їдуть сюди не тільки з різних куточків Волині, а й з-за її","6 червень, 21:16  Новини",https://www.volynpost.com/news/240399-na-shackyh-ozerah-rozpochavsia-sezon-vidpochynku-video
,Чергова страшна звістка прийшла на Волинь. Рожищенська громада втратила на російсько-українській війні ще одного захисника.,"6 червень, 20:35  Новини",https://www.volynpost.com/news/240397-na-donechchyni-zagynuv-voin-z-volyni-vasyl-chujko
,Волинський обласний центр з гідрометеорології опублікував прогноз погоди на 7 червня,"6 червень, 20:00  Новини",https://www.volynpost.com/news/240380-pogoda-v-lucku-ta-volynskij-oblasti-na-zavtra-7-chervnia
,"Детективи Бюро економічної безпеки на Волині завершили досудове розслідування щодо місцевого мешканця, який продавав контрафактні моторні мастила","6 червень, 19:00  Новини",https://www.volynpost.com/news/240384-volynianyn-nalagodyv-vyrobnyctvo-pidroblenyh-motornyh-mastyl
,За втручання прокуратури на Волині у власність держави повернуто землі природно-заповідного фонду вартістю майже 485 мільйонів гривень,"6 червень, 18:35  Новини",https://www.volynpost.com/news/240382-prokuratura-na-volyni-vidsudyla-zemli-zapovidnyka-na-piv-miliarda
,У Торчинській громаді на Волині одружився військовослужбовець Юрій Возняк із коханою Тетяною Карпач з Садова,"6 червень, 18:07  Новини",https://www.volynpost.com/news/240396-u-mistechku-na-volyni-vijskovyj-vziav-shlyub-iz-kohanoyu
,"З початку повномасштабного вторгнення ПрАТ ""Укргідроенерго"" втратило близько 45% генерації своїх гідроелектростанцій","6 червень, 17:49  Новини",https://www.volynpost.com/news/240395-ukraina-vtratyla-majzhe-polovynu-generacii-na-ges
,"У Києві затримали колишнього військового, який встряв у конфлікт та вдарив чинного військовослужбовця – представника ТЦК та СП","6 червень, 17:33  Новини",https://www.volynpost.com/news/240394-kolyshnij-vijskovyj-napav-na-predstavnyka-tck-u-kyievi
